Child Company Name,Immediate %,Parent Company Name,Ultimate %,Jurisdiction of Child Company,Timestamp,Corporate Identifier of Child Company,Source URL,Confidence in this source,Source publication date,No. of OpenCorporates Matches for Parent Company,No of OpenCorporates matches for child company,Username,Comment,Directly Controlled?,When was the relationship created?,,,Status,Name Changes,Turnover Child Company (2012),Profit after Tax Child Company (2012),Total Assets Child Company (2012),Total Liabilities Child Company (2012),Document Name,Document Summary,Document Raw,Document URL,Document Filename,,,Document Name,Document Summary,Document Raw,Document URL,Document Filename,LINK,CHECK
BBHISL Nominees Limited 126617 ACCT,"6,010,629",3.5454,,,http://www.wentworthresources.com/pdf/WRL-Pprospectus-29-October-2013.pdf,page 173,10/29/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vidacos Nominees Limited SL022 ACCT,"6,002,178",3.5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank Julius Baer & Co S/A Client Assets (NOM),"5,992,604",3.5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bank of New York (Nominees) Limited,"4,870,000",2.8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invesco Perp Eur SMA BNY Mellon SA/NV,"4,514,819",2.6631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issa Baluch,"4,339,767",2.5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Nominess Limited ELAIFFD,"4,100,000",2.4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barclays Bank PLC BBPLC Client PB Cayman (NOM),"3,621,416",2.1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savannah Energy DMCC,"2,600,434",1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invesco Funds BNY Mellon (Luxembourg),"2,383,278",1.4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNP Paribas Sec. Ser S/A BP2S Jersey/Hunt (NOM),"2,000,000",1.1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deutsche Bank AG,"1,857,547",1.0957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Louis Dragonetti,"1,696,576",1.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hargreaves Lansdown (Nominees) Limited HLNOM ACCT,"1,414,676",0.8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Barton,"1,376,051",0.8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurora Nominees Limited 2126900 ACCT,"1,370,446",0.8084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
